400 79500
259 51 2
17 152 1
305 213 5
199 265 1
40 77 10
179 247 1
322 19 5
102 27 7
92 348 9
165 226 10
259 165 3
264 191 4
239 314 6
228 248 7
318 223 7
360 12 2
363 300 5
245 96 1
166 331 1
90 82 10
260 9 3
150 68 9
222 181 7
163 108 7
246 162 3
120 394 6
28 196 6
278 282 10
372 53 1
399 141 2
110 48 1
189 338 1
260 130 6
354 135 7
86 27 1
10 333 5
299 315 7
201 316 10
217 1 8
12 343 4
179 68 3
59 37 9
379 203 9
269 19 7
124 395 1
232 111 4
224 368 7
377 371 1
195 168 4
343 309 7
231 201 1
59 186 9
101 90 1
46 292 9
114 229 3
151 363 10
137 290 8
231 246 9
168 214 9
268 314 2
18 399 3
298 383 10
256 152 6
190 305 4
46 35 10
357 133 7
231 345 6
372 187 9
95 366 10
376 309 6
126 283 5
278 378 9
343 364 1
341 49 3
127 5 6
123 394 5
22 238 10
33 267 3
132 68 9
349 309 9
290 346 9
34 392 1
225 137 4
372 118 8
177 335 2
168 63 4
356 59 2
397 283 9
22 305 8
206 312 10
102 235 4
393 249 3
339 112 2
59 47 8
87 358 2
24 91 6
105 231 4
395 18 5
148 323 7
286 178 5
195 84 2
166 373 5
152 206 7
285 8 5
20 389 1
75 326 2
340 297 5
295 297 1
92 368 6
296 63 3
56 375 10
372 247 7
84 165 1
179 270 5
292 109 10
354 378 1
173 88 4
112 341 6
86 226 9
317 153 10
2 46 3
34 221 7
277 298 9
8 335 2
125 27 6
46 117 7
58 272 5
285 109 2
284 324 8
235 300 6
100 4 5
319 310 2
334 247 6
397 152 2
251 378 7
296 165 6
178 322 4
319 228 9
24 348 1
327 298 4
114 248 8
10 302 5
372 211 2
309 27 9
73 164 5
104 244 9
54 91 3
220 54 2
167 384 3
302 76 2
232 2 4
330 161 2
54 218 4
381 30 10
3 230 9
48 114 3
149 328 6
43 399 5
268 41 7
292 80 3
12 185 2
340 118 4
274 314 4
63 268 1
238 29 9
40 245 4
263 345 1
66 46 1
44 40 3
1 231 5
170 94 3
229 226 2
51 388 4
129 137 5
369 19 6
265 30 4
116 13 9
238 274 7
223 295 7
335 181 1
55 118 7
388 392 7
348 276 5
327 329 3
156 342 7
72 215 2
97 108 3
204 294 6
3 214 1
333 385 7
330 158 8
248 152 2
384 141 6
38 341 2
123 190 3
147 350 4
276 246 1
269 376 1
268 247 2
291 240 2
230 334 6
113 267 8
352 121 8
186 23 3
47 375 1
31 268 6
117 261 4
177 265 6
324 282 10
126 14 3
104 303 10
53 51 9
98 116 9
308 251 5
191 134 8
259 377 3
66 259 3
353 105 1
81 219 1
391 221 1
219 169 10
137 126 10
88 140 1
97 130 9
139 294 7
17 220 3
378 46 8
117 0 6
364 326 3
314 120 9
3 143 7
153 393 1
248 239 8
309 300 10
288 168 6
246 397 7
89 77 4
368 69 10
210 281 5
144 21 3
156 270 6
215 161 2
316 107 4
123 296 3
59 164 6
245 312 3
387 26 5
383 153 10
191 295 9
263 191 6
324 228 1
16 260 9
227 102 5
61 38 7
42 375 3
380 291 5
183 18 1
282 358 4
136 23 10
394 275 5
144 330 9
223 168 5
195 118 9
250 302 8
162 344 10
59 176 8
222 16 3
4 217 6
103 177 5
116 215 5
93 333 3
334 40 1
340 2 1
153 399 4
33 374 8
191 376 2
8 201 1
360 4 10
104 48 2
44 157 4
354 150 4
241 314 1
269 23 8
316 399 8
144 23 8
162 362 1
57 154 1
205 148 9
160 51 1
229 174 5
347 191 1
309 263 1
134 148 7
275 36 10
275 82 3
242 251 10
44 263 1
145 381 7
209 54 7
176 296 3
283 54 7
231 60 1
201 320 5
393 209 9
218 314 7
23 377 5
48 207 5
158 156 2
185 378 10
153 73 5
350 367 8
384 48 6
305 183 3
147 90 10
33 153 2
8 298 1
64 368 10
15 227 5
182 308 9
83 122 10
49 294 1
301 74 2
133 56 10
206 3 7
277 296 4
29 100 5
169 112 7
321 385 7
269 10 4
332 2 8
279 140 8
222 397 9
367 119 1
174 93 7
374 306 9
57 240 6
165 60 3
260 134 9
141 166 4
304 337 2
331 106 1
25 222 7
286 72 9
220 131 7
333 16 10
244 320 3
240 26 10
330 265 1
41 293 2
287 302 1
253 296 2
183 208 1
21 351 5
155 85 4
65 132 5
342 36 5
86 176 1
305 239 5
194 114 3
149 143 6
8 361 1
162 218 6
59 312 7
117 267 4
53 312 5
376 71 5
133 191 7
52 241 7
189 24 7
61 148 8
365 5 10
331 42 9
152 47 5
194 233 3
237 343 8
348 296 2
382 264 6
150 307 3
285 213 9
280 324 5
45 47 6
141 288 5
163 308 8
399 46 3
87 230 3
211 92 4
70 153 8
339 382 2
38 47 5
188 269 3
272 381 1
162 210 10
356 217 9
391 211 6
6 125 10
392 73 6
83 75 2
119 323 4
118 104 4
100 314 9
52 243 9
41 5 9
358 84 9
328 9 4
42 95 5
57 127 7
24 99 10
228 287 9
163 214 3
368 236 3
243 212 8
139 62 1
345 78 6
83 77 7
45 360 4
175 34 4
337 359 9
156 335 2
48 176 8
156 361 10
47 344 4
391 30 3
119 232 10
270 180 8
127 172 6
156 371 10
347 211 4
138 380 1
373 110 5
290 99 7
30 114 5
217 19 6
148 111 2
25 257 9
12 64 7
290 30 4
272 95 8
277 125 10
381 106 6
183 317 9
68 311 2
145 48 9
61 215 7
214 63 1
3 76 6
118 311 9
106 298 8
303 43 2
65 105 2
208 330 5
327 230 1
315 229 9
387 136 7
52 246 3
224 298 9
238 123 8
298 75 9
336 145 6
361 10 3
189 380 5
286 290 4
234 125 1
8 106 7
283 378 1
237 50 6
330 114 10
46 94 10
221 349 3
265 306 5
109 30 6
320 327 10
91 320 1
121 241 1
88 360 7
322 275 3
194 295 1
5 119 1
233 198 6
272 60 3
290 158 8
188 39 5
146 258 1
375 341 3
83 296 2
39 116 4
13 127 10
258 266 5
163 273 1
198 206 6
192 304 8
48 166 7
248 26 8
138 150 1
16 377 2
182 49 7
189 395 8
168 14 5
3 364 3
61 228 4
195 374 9
52 360 7
12 84 10
310 239 6
354 20 7
341 211 5
19 191 6
316 278 5
117 250 8
267 174 8
129 277 2
384 61 10
63 269 9
131 165 1
7 54 1
146 358 9
93 186 10
344 307 10
18 328 9
146 295 6
236 73 1
334 333 5
51 7 2
75 21 7
330 119 9
260 335 6
62 277 4
209 384 9
338 357 3
328 72 7
161 370 5
1 112 1
195 270 5
70 46 1
249 356 6
46 290 6
169 174 1
319 352 1
230 119 6
379 117 9
158 252 9
28 90 5
32 37 2
198 46 1
313 149 9
126 294 6
377 328 3
386 318 8
163 119 9
275 92 7
201 335 9
283 322 7
53 104 4
398 72 5
398 197 5
148 209 10
124 284 6
83 212 6
179 288 1
384 388 5
65 162 9
7 33 2
187 3 9
70 303 6
303 88 6
257 217 4
139 69 4
151 292 4
282 196 8
171 79 5
158 149 1
194 196 8
68 182 7
276 28 9
195 296 4
199 203 2
239 238 3
28 362 9
340 25 10
18 212 10
309 335 9
355 316 4
50 150 8
150 204 1
113 386 8
242 354 2
176 290 6
30 118 1
101 303 2
248 245 6
390 113 6
74 184 6
138 228 7
52 186 10
372 99 5
255 220 4
193 154 7
197 256 3
193 87 10
70 346 10
31 374 1
184 291 9
280 138 7
299 75 1
371 159 1
352 218 9
83 170 10
321 348 3
312 195 4
376 90 6
42 136 8
18 394 8
384 277 8
373 293 8
164 382 4
229 239 3
4 306 7
95 3 7
175 363 4
195 108 3
193 230 7
331 22 7
346 312 9
147 328 6
97 99 3
25 81 2
335 219 8
382 392 8
112 231 6
347 37 8
1 155 5
211 40 10
172 4 10
392 117 4
349 167 4
102 64 7
105 293 3
348 5 1
50 134 3
113 382 10
397 361 4
212 280 3
146 189 6
63 152 4
391 87 2
97 148 5
158 25 3
296 127 9
4 345 4
291 374 1
63 295 4
334 145 6
47 30 4
343 176 9
212 221 10
66 262 6
308 206 2
320 340 6
214 244 2
151 66 5
77 265 1
62 390 10
268 94 1
269 103 1
32 164 5
5 166 5
168 378 1
112 27 3
339 144 9
54 12 3
329 140 8
151 212 10
184 139 3
371 387 5
152 305 10
116 73 9
196 212 9
118 267 5
171 376 10
188 52 5
80 45 9
151 397 8
17 160 4
58 20 2
362 231 9
395 1 4
64 13 7
177 204 6
157 352 9
64 261 4
69 389 7
159 131 7
109 126 3
162 50 3
197 3 1
109 174 8
258 240 1
353 79 5
35 68 10
257 159 10
16 307 7
295 276 7
71 291 4
244 239 8
100 189 1
174 203 5
64 322 9
120 124 1
5 266 10
326 120 9
0 206 5
178 35 3
244 76 9
125 43 9
256 11 4
112 186 1
32 71 8
308 178 4
94 122 9
347 118 1
4 111 3
47 278 8
371 100 6
398 355 7
188 223 7
184 396 3
273 285 3
356 199 5
16 219 2
10 234 7
72 81 4
385 112 6
368 290 8
273 77 8
285 364 10
69 292 9
76 65 7
126 308 2
23 378 4
156 88 1
18 292 5
260 175 9
160 162 9
213 224 10
372 154 10
42 378 6
71 258 2
272 45 3
324 341 8
282 347 9
145 357 4
1 270 9
150 369 4
192 172 6
223 156 5
313 7 5
274 388 2
338 387 7
383 23 1
291 239 7
153 388 8
57 139 7
282 141 8
332 176 5
365 314 7
390 271 1
140 195 9
366 323 4
211 304 5
102 385 2
73 34 8
215 297 6
272 188 9
302 278 7
302 391 8
41 257 9
200 298 10
131 298 1
75 14 4
234 298 3
222 243 1
164 233 1
301 87 10
116 294 9
317 212 8
201 291 5
214 177 10
66 356 2
188 316 1
350 384 8
61 132 5
374 373 10
92 141 9
63 131 6
340 230 4
179 255 2
35 128 10
308 146 3
221 273 10
77 285 7
139 288 3
38 225 8
189 298 2
56 21 4
9 49 4
353 5 9
397 196 8
194 313 7
38 0 3
60 99 2
343 299 5
175 25 1
181 386 6
235 75 3
211 82 9
181 126 6
327 304 2
150 135 1
89 394 8
206 106 2
206 339 4
85 29 3
35 72 8
375 66 8
18 247 8
314 176 4
185 134 3
342 366 6
343 310 6
235 272 1
2 114 8
148 27 6
48 6 2
110 381 8
67 196 3
381 129 4
20 374 10
374 139 4
352 325 7
99 316 1
346 56 7
284 75 8
218 226 4
30 276 6
64 194 8
242 81 1
332 96 4
252 230 10
221 98 5
73 251 4
65 224 6
84 178 3
358 26 10
37 369 6
233 326 7
385 31 8
226 365 4
165 163 7
372 293 9
37 35 5
307 105 8
358 313 3
73 51 2
183 95 3
347 161 6
119 26 10
37 52 5
83 275 9
279 287 5
296 94 4
54 147 1
263 68 6
146 215 2
241 76 4
214 304 9
119 335 7
31 316 6
132 133 9
106 250 4
305 31 7
275 384 4
20 206 3
97 291 9
145 16 10
333 157 6
246 208 5
58 216 5
205 50 10
57 314 1
320 304 4
157 76 2
163 18 10
188 237 9
4 106 1
310 26 4
314 222 4
277 96 1
20 60 1
352 30 7
50 291 7
302 137 2
281 56 4
273 174 2
187 171 2
371 311 9
266 0 3
269 88 1
218 291 1
208 353 7
271 209 6
97 382 5
395 120 7
158 137 1
28 25 2
130 152 8
317 271 7
162 113 9
316 332 8
59 310 7
119 238 9
41 61 3
208 32 4
77 15 7
80 320 8
229 40 7
127 124 4
105 184 6
288 172 8
312 91 9
211 327 4
260 4 4
273 340 5
130 80 2
329 74 8
131 314 5
122 250 5
97 128 7
391 272 2
251 237 1
65 121 5
202 336 8
139 152 10
121 322 9
375 327 2
94 313 6
395 366 10
161 395 5
377 6 10
5 181 5
52 379 2
204 381 5
132 128 10
271 57 5
356 319 3
330 191 4
198 391 6
97 297 5
313 83 6
184 374 3
201 338 6
17 96 1
82 313 10
398 75 1
143 395 9
317 226 7
131 9 6
25 35 5
269 160 2
83 17 5
241 184 9
267 75 9
146 279 8
119 213 3
22 19 2
105 365 6
388 12 4
13 22 7
181 391 10
398 43 6
312 176 10
211 331 2
206 221 4
271 47 10
59 28 2
360 398 4
297 142 1
161 358 9
134 91 10
11 390 4
231 65 2
33 59 3
110 277 9
156 292 8
347 210 6
330 387 7
141 89 9
25 283 3
398 317 5
244 241 2
185 224 1
358 33 1
354 278 8
364 276 7
234 225 4
350 297 3
104 123 6
111 217 2
309 51 3
183 285 7
362 237 5
194 217 7
235 104 6
330 185 1
304 148 9
15 60 1
333 223 3
250 207 10
323 152 6
56 41 9
225 27 6
277 383 1
93 144 1
334 81 4
142 81 4
210 215 9
229 215 8
299 110 5
90 192 10
327 89 3
351 383 8
68 358 2
293 114 6
39 174 6
374 211 6
49 268 8
19 331 9
221 364 6
165 368 8
185 269 6
133 337 10
280 243 3
344 239 6
391 140 9
127 134 1
236 164 6
224 197 2
83 190 10
218 224 3
167 116 1
36 348 6
128 120 9
170 127 4
148 314 4
368 287 2
140 56 1
177 352 2
356 112 3
280 199 2
218 385 6
300 161 3
190 178 4
307 107 3
329 245 8
251 176 1
270 106 3
383 296 3
197 249 7
279 38 9
170 60 7
330 174 2
40 167 3
120 85 5
356 203 4
170 195 2
389 269 8
72 396 1
255 123 1
154 100 8
173 124 3
30 67 2
367 47 1
152 65 6
173 215 7
67 350 3
343 115 8
193 373 7
330 120 2
151 67 4
50 16 8
279 263 3
107 79 2
151 37 5
355 236 6
351 57 8
133 151 5
159 42 6
9 24 2
375 241 7
209 225 5
378 143 5
44 223 2
145 55 9
245 79 2
292 246 6
88 188 9
68 287 5
335 92 8
95 203 7
327 371 1
17 373 2
335 151 5
133 81 3
391 161 5
350 113 3
377 157 1
143 206 6
246 297 7
203 104 4
71 148 4
186 236 9
384 8 3
77 186 5
143 191 8
3 156 4
137 26 9
118 366 10
296 290 6
13 294 7
298 301 1
1 229 10
35 22 9
386 54 10
237 12 10
218 264 2
178 58 7
89 341 9
265 366 1
118 164 2
321 309 6
268 234 6
174 221 2
79 260 5
89 136 4
340 351 7
306 295 6
73 277 1
305 300 7
343 258 7
224 130 2
46 326 4
231 38 5
259 344 6
370 10 10
33 230 8
342 126 4
12 175 9
386 300 5
372 382 10
84 39 5
220 196 10
43 279 9
258 46 8
89 280 2
70 88 3
40 265 4
142 362 5
314 53 6
308 41 4
253 344 5
381 276 5
264 202 2
57 349 1
247 226 3
100 217 5
226 349 5
181 40 9
317 129 8
273 380 1
317 230 2
347 228 8
235 370 7
196 305 2
225 6 6
132 233 4
62 234 3
243 232 7
360 126 9
62 221 6
165 365 9
178 276 3
177 238 10
58 85 8
212 64 7
344 390 9
362 302 3
65 106 6
8 338 9
234 63 9
337 381 2
217 130 9
310 270 1
157 106 3
140 57 3
124 76 4
295 247 4
195 164 10
371 72 5
190 320 6
71 324 2
252 366 7
233 237 9
196 115 10
40 94 7
6 146 4
148 170 5
39 50 1
263 273 9
227 167 9
260 74 7
168 173 9
352 140 2
152 388 6
114 113 8
125 294 9
327 379 5
341 215 4
111 228 5
107 12 9
194 113 8
389 59 9
55 115 2
103 19 10
41 42 8
174 55 4
205 156 10
198 361 10
180 147 7
47 280 8
320 72 5
152 25 7
309 199 5
332 275 5
202 397 9
197 351 4
289 155 10
198 188 7
169 363 6
393 110 8
190 182 1
295 124 6
194 230 9
204 355 7
255 101 9
166 135 9
254 42 10
216 12 3
37 382 2
192 248 1
243 358 8
351 54 6
305 351 8
368 95 2
388 95 8
75 269 1
203 274 3
73 112 5
123 4 10
134 251 9
330 117 9
200 10 1
9 123 2
259 253 9
375 312 5
242 275 9
73 299 7
275 244 7
81 12 8
40 376 5
6 132 1
372 192 10
36 56 9
184 158 6
220 90 7
143 231 6
342 94 3
391 135 2
23 16 3
307 272 8
174 278 8
347 343 9
122 10 8
59 66 2
62 199 7
294 327 9
241 366 1
127 264 4
198 1 9
113 180 7
18 6 10
327 254 1
46 0 6
318 271 9
182 162 7
38 283 2
233 317 9
275 363 8
94 363 1
371 201 6
304 53 10
141 39 4
253 58 1
187 168 10
339 365 1
277 232 6
229 259 4
24 383 2
377 137 3
55 312 9
194 160 2
102 237 9
160 170 3
110 328 9
174 224 4
123 176 8
374 149 10
272 105 7
116 96 10
36 364 3
112 127 9
375 50 2
320 300 6
315 135 9
286 191 1
209 12 1
147 289 1
226 185 4
266 165 2
176 346 8
281 217 7
146 304 7
165 162 3
236 328 10
231 35 4
196 275 5
60 67 6
313 158 6
44 371 5
164 309 2
176 84 10
181 251 6
74 244 2
218 123 9
131 232 9
395 317 9
326 182 5
291 301 1
336 205 6
240 30 3
149 85 9
366 21 6
115 349 8
215 85 10
210 91 9
195 381 5
137 66 4
91 73 10
315 325 2
188 211 6
265 141 5
177 206 6
194 387 10
124 360 6
364 112 5
387 314 3
300 7 1
15 326 2
169 36 10
207 306 8
356 178 2
393 301 5
68 103 6
179 283 6
175 355 10
35 271 5
287 243 9
266 159 3
335 66 10
31 292 10
27 283 5
364 290 10
82 140 9
148 268 9
250 311 7
339 91 2
394 15 9
130 364 8
213 149 1
390 310 1
375 38 2
158 312 3
172 343 9
23 243 10
288 189 7
166 255 9
319 348 1
118 139 2
362 166 3
298 128 7
285 296 4
14 204 6
96 305 10
343 162 8
118 162 7
268 320 3
395 250 3
281 119 4
370 49 2
30 45 3
216 356 4
26 232 7
121 355 9
328 214 1
140 235 10
114 90 9
233 135 5
77 399 1
177 307 2
79 144 2
394 126 8
2 314 1
30 331 6
330 235 8
333 98 3
277 162 8
346 142 2
113 35 1
252 228 5
370 36 2
160 323 9
169 18 7
53 381 1
109 233 6
9 60 8
272 269 4
243 38 7
307 274 9
266 45 5
361 123 9
49 43 8
160 175 9
361 367 2
81 90 9
270 265 10
223 169 3
271 44 10
116 283 7
207 66 7
357 385 8
98 203 7
256 154 3
288 64 5
186 106 10
378 373 9
35 75 6
79 149 4
140 340 4
236 371 8
313 202 1
253 175 7
0 3 1
317 43 9
249 113 4
322 144 8
194 344 9
337 331 7
220 136 5
266 116 7
197 349 8
127 207 8
127 66 2
395 28 6
191 213 1
44 28 1
134 228 1
131 363 10
289 84 1
396 385 1
392 351 6
120 222 7
106 359 1
160 184 4
259 101 4
200 399 4
388 188 10
210 389 1
134 355 3
233 41 9
125 85 8
19 190 7
179 153 8
195 332 7
347 204 9
22 357 8
383 274 8
57 247 8
328 213 3
278 189 3
236 387 3
115 151 2
17 189 4
281 167 10
297 22 3
321 49 8
228 28 5
260 375 6
10 120 10
20 46 9
372 258 1
87 398 6
352 223 10
162 293 6
149 223 3
23 224 6
341 379 6
181 380 5
392 125 7
388 271 5
82 360 9
202 184 3
355 109 9
362 107 1
144 218 9
30 39 4
297 8 8
378 177 9
123 359 9
154 261 9
240 372 5
359 186 10
127 11 6
269 319 1
30 161 1
40 382 7
256 190 10
74 77 7
368 71 2
313 317 1
90 112 2
223 234 7
326 347 10
70 351 7
359 159 4
14 388 8
336 362 1
380 4 10
338 397 3
382 102 3
308 153 6
155 60 10
30 374 9
13 23 9
390 130 7
85 375 9
227 127 6
266 120 6
300 29 3
373 384 8
366 184 9
377 210 10
399 252 2
112 286 9
382 39 9
47 39 1
3 293 5
346 257 5
394 200 6
296 226 3
145 243 5
358 279 5
146 285 8
10 121 3
132 358 1
23 103 10
52 107 1
304 226 10
134 379 3
290 132 10
56 329 9
72 0 9
308 8 5
338 56 10
383 311 4
239 249 3
287 4 7
375 384 4
343 156 7
155 333 1
103 117 7
164 238 5
351 194 5
165 215 9
113 144 8
355 38 1
222 255 1
123 241 7
344 388 7
166 160 6
311 270 8
149 208 7
319 2 9
161 72 2
41 285 9
54 265 3
378 36 9
33 357 5
231 49 10
320 203 1
8 95 1
93 85 1
223 102 6
150 205 7
237 231 8
124 380 8
177 317 1
348 263 9
116 26 9
245 180 3
156 346 9
328 237 4
178 217 9
399 47 4
37 10 5
52 257 9
384 150 10
73 55 7
204 106 7
156 339 10
175 248 3
282 203 9
95 144 7
26 372 9
151 337 8
15 48 5
265 297 10
81 251 2
372 347 5
153 377 4
158 105 8
299 395 10
6 208 3
14 81 2
333 284 10
237 187 3
375 153 7
239 30 1
303 380 10
309 183 10
64 289 6
83 233 7
164 119 6
358 295 7
16 18 9
392 182 6
306 236 7
86 17 2
322 306 8
176 8 3
95 58 8
355 254 8
238 83 5
14 162 7
49 83 2
360 218 7
205 395 9
184 120 7
253 125 6
140 346 3
99 277 3
138 349 6
132 19 6
330 340 9
383 372 6
376 66 10
136 283 7
351 93 1
140 220 3
33 196 1
14 243 10
152 309 7
276 373 7
17 297 10
34 128 9
21 24 7
108 239 5
150 12 6
282 195 9
27 333 3
249 141 6
384 35 1
201 191 8
332 361 6
93 371 2
160 278 2
78 23 4
349 291 4
77 92 2
336 213 2
169 215 10
36 226 1
269 198 5
271 304 1
98 166 8
13 303 3
380 394 7
381 74 7
189 184 1
247 156 6
383 94 9
2 226 6
144 118 10
200 266 6
36 222 6
75 229 9
394 396 2
93 350 10
56 361 7
307 349 8
126 58 3
177 312 4
345 234 4
71 339 2
261 320 9
9 64 9
303 57 6
237 223 4
7 362 7
242 66 1
31 277 1
84 23 5
209 374 7
97 385 7
352 61 6
12 165 9
82 102 6
321 354 7
299 311 4
92 212 5
254 249 10
339 55 2
26 279 6
258 180 6
284 45 3
118 100 10
62 48 6
106 142 9
297 221 4
277 370 3
396 252 4
330 273 2
281 105 3
178 212 9
355 359 10
379 104 1
11 320 2
231 195 2
366 348 9
215 364 5
218 225 1
101 16 2
30 288 9
244 304 8
65 51 6
145 179 1
159 389 6
96 100 1
311 348 9
34 340 3
242 110 5
180 53 9
31 228 6
56 267 3
206 131 3
369 93 1
127 269 8
56 110 5
19 100 1
295 366 8
29 307 8
166 59 8
147 343 3
240 194 3
82 264 5
218 221 1
164 144 3
312 22 10
160 111 6
112 172 1
52 320 5
232 97 1
22 295 6
349 55 4
184 171 5
255 88 2
304 396 7
328 91 2
229 171 10
104 153 10
342 130 4
94 71 2
88 17 6
204 97 7
362 172 3
62 43 2
77 45 7
72 110 5
313 52 1
159 363 5
172 157 6
327 225 4
205 297 1
158 6 6
252 42 6
115 32 4
218 353 9
224 357 6
60 204 4
145 114 8
381 41 9
267 168 2
376 261 10
71 185 7
149 156 10
242 351 2
175 211 7
334 78 1
251 17 8
126 202 5
126 41 5
105 332 2
92 44 9
274 47 4
361 50 1
338 235 3
218 0 7
259 18 8
394 157 8
346 256 3
223 120 1
262 161 5
329 148 4
66 62 10
111 57 1
145 378 1
373 10 8
80 17 6
210 298 3
197 289 1
163 359 7
297 10 6
156 352 9
117 256 6
18 104 6
109 80 5
73 0 2
32 78 3
104 385 10
231 224 2
238 128 3
263 210 2
169 114 9
180 145 4
103 381 8
237 62 4
88 18 7
302 208 6
132 368 2
26 323 2
213 231 10
73 333 2
164 302 2
305 223 6
233 310 9
246 313 10
327 364 8
364 122 6
163 55 6
206 226 3
284 313 8
254 101 10
66 135 1
364 165 3
324 164 7
285 60 5
84 301 5
61 294 5
137 398 1
283 141 5
217 392 2
54 102 2
112 332 10
326 91 6
129 265 9
143 107 9
154 262 8
151 201 1
23 38 7
226 232 9
393 372 3
305 69 6
313 98 10
332 178 9
179 294 4
31 182 1
109 328 10
45 69 4
96 246 3
10 326 3
284 371 4
203 77 1
297 90 5
395 122 3
8 180 3
248 305 3
290 48 6
124 358 7
254 235 3
313 143 8
229 14 2
354 178 6
163 79 10
76 120 8
135 98 3
265 362 2
356 273 7
195 172 10
283 164 8
