300 44000
267 125 4
219 222 5
216 73 7
261 28 4
222 233 6
14 177 5
147 112 1
6 82 9
110 291 6
150 100 3
134 53 10
191 189 5
128 210 7
112 83 9
190 215 10
275 273 9
27 226 6
101 67 2
146 170 8
292 88 9
121 163 8
18 233 8
142 244 1
285 298 8
198 223 2
206 254 3
10 157 4
193 142 10
153 209 1
225 265 10
278 237 1
172 17 8
283 101 1
143 83 6
88 161 4
174 241 5
19 159 10
27 40 7
62 190 2
88 200 5
122 148 5
227 261 4
134 156 3
130 10 5
218 45 2
68 77 5
97 18 3
102 260 10
233 113 5
52 191 4
293 234 4
111 258 10
144 196 10
45 195 10
71 105 9
219 118 2
44 82 9
67 121 3
45 111 5
149 44 2
158 187 5
75 199 8
283 285 1
115 40 6
140 76 9
268 232 1
258 151 5
68 171 2
128 215 7
148 124 10
250 171 10
280 213 7
86 232 4
121 299 3
259 32 6
59 292 1
272 131 3
253 63 7
260 136 2
80 250 1
175 272 8
196 5 5
278 108 6
8 262 2
250 201 5
190 94 4
84 285 9
259 86 9
283 199 9
197 95 6
69 154 3
174 62 5
137 34 7
14 49 4
167 103 3
15 250 7
260 223 3
124 205 6
207 288 3
107 97 1
82 60 9
273 33 5
177 117 3
55 39 4
280 37 1
112 77 8
154 262 1
119 108 6
22 36 7
22 220 7
213 101 4
240 138 7
35 288 6
259 143 8
124 291 2
220 8 1
125 296 1
291 64 3
163 44 9
31 219 10
92 91 3
154 237 1
88 107 3
4 190 5
139 115 7
265 91 1
87 246 2
157 77 6
34 224 9
224 228 5
282 80 4
251 245 7
81 88 3
243 192 4
119 228 9
283 121 7
47 21 6
232 34 10
91 238 6
225 168 1
37 263 3
86 80 9
16 113 1
167 240 6
227 142 6
126 68 10
146 279 3
211 167 2
238 132 3
37 11 8
57 243 7
93 292 9
202 265 3
9 159 7
145 285 1
141 259 4
108 180 8
42 280 2
168 220 2
204 252 9
191 13 5
66 246 9
235 16 8
53 65 6
121 84 10
154 230 4
128 207 3
35 235 7
35 158 2
67 28 10
141 34 4
110 44 6
195 273 9
24 146 1
203 50 5
68 183 6
163 226 6
242 116 2
32 292 5
62 82 4
129 226 9
267 132 6
290 12 3
91 251 10
272 295 2
115 149 7
175 92 8
68 162 10
172 284 7
167 8 3
229 210 8
7 131 8
102 14 8
54 23 5
94 222 10
235 77 9
260 118 1
103 264 10
102 279 10
65 67 6
11 78 6
140 256 5
223 120 1
218 161 7
156 126 10
210 197 3
100 275 2
159 234 4
279 258 3
188 213 5
129 29 2
221 114 2
12 34 4
168 211 1
167 199 5
18 135 10
66 17 4
182 263 9
37 112 5
197 291 5
123 241 9
243 191 3
124 254 6
48 111 2
142 171 6
142 10 10
291 217 4
263 21 8
192 103 6
4 259 1
128 234 4
209 5 3
60 277 3
215 223 5
44 214 7
139 74 3
196 141 4
147 85 9
33 72 3
189 33 4
104 67 8
280 272 10
257 93 4
36 8 7
5 111 7
88 54 3
185 232 5
115 105 5
193 225 2
25 129 6
47 127 7
84 219 6
271 293 10
176 284 10
13 251 10
256 240 7
203 43 5
183 282 1
88 39 2
83 245 8
202 125 6
51 122 5
289 293 3
285 80 1
220 79 2
71 24 1
72 115 8
131 276 4
183 157 4
198 175 10
73 57 8
32 188 9
188 204 10
87 282 1
38 59 8
224 186 10
210 181 2
210 159 4
212 95 1
245 8 2
292 220 7
164 44 1
186 265 9
92 112 1
112 67 5
26 94 8
82 184 1
111 208 10
184 173 5
58 245 8
94 101 5
232 293 8
245 259 7
151 251 3
251 233 9
276 42 4
254 154 5
250 197 6
137 299 7
255 280 4
21 27 2
193 243 5
54 94 5
168 250 8
120 226 10
102 164 2
74 148 1
71 103 4
281 126 3
19 106 2
112 114 9
278 219 3
57 148 1
232 186 3
164 91 4
57 123 8
82 267 3
74 212 2
141 119 6
262 145 1
274 61 9
78 113 10
245 200 8
46 268 7
39 259 2
100 25 9
299 27 8
195 66 9
64 157 5
119 217 8
237 185 8
225 131 9
57 266 3
98 264 2
152 212 6
18 9 4
247 118 8
267 145 5
0 150 3
193 180 3
58 16 2
206 185 7
156 130 10
143 239 2
288 217 2
55 36 6
226 274 5
101 10 4
97 67 7
69 252 6
55 234 7
123 221 7
140 179 6
121 149 4
14 277 9
68 35 5
128 61 1
206 174 7
226 269 4
9 113 8
285 17 2
81 273 5
174 210 4
138 12 1
146 27 2
106 196 1
163 109 5
269 255 6
56 53 5
279 160 2
205 267 2
296 37 5
273 113 4
140 148 7
298 222 9
35 163 2
258 177 8
296 258 2
77 33 2
191 238 1
290 275 2
294 113 8
157 164 3
165 48 4
281 82 6
221 129 4
156 90 5
181 94 9
65 133 7
20 272 7
283 286 8
203 91 4
104 296 5
111 213 1
290 177 10
111 225 8
145 97 10
70 140 10
89 60 9
186 7 4
253 136 4
111 224 5
245 155 9
20 131 10
134 182 8
127 19 8
174 164 6
18 254 10
236 106 1
148 285 5
250 252 4
201 22 2
35 189 6
68 207 7
128 149 3
196 68 6
207 213 3
109 127 4
82 79 9
32 246 3
235 29 6
134 47 3
32 59 4
259 254 6
216 251 8
76 13 5
108 246 1
95 221 6
208 100 1
30 231 8
207 283 5
264 295 2
32 284 9
15 57 10
207 228 5
247 47 4
23 78 9
155 248 1
38 175 6
255 140 7
239 60 1
19 242 9
115 167 8
85 230 8
163 192 9
119 289 8
260 105 1
278 223 7
243 129 6
255 128 5
181 272 6
180 281 7
291 272 6
14 22 8
279 239 9
258 79 9
293 191 3
175 126 5
97 146 4
134 152 5
91 221 3
8 129 8
187 133 4
269 39 6
3 211 2
220 229 6
263 43 2
206 36 2
61 76 6
2 121 5
69 108 2
169 244 8
137 156 1
124 223 8
34 59 8
85 26 4
214 263 2
231 278 3
295 171 8
108 188 3
286 54 8
78 127 2
274 260 8
223 156 8
157 290 4
109 229 5
92 204 9
62 31 10
59 226 6
9 151 7
272 229 6
265 113 9
115 1 1
25 171 4
9 43 4
107 132 6
111 270 4
49 145 1
272 31 9
167 296 9
256 154 1
94 47 5
156 132 5
231 51 3
135 187 10
130 225 9
254 159 1
169 99 8
136 249 1
239 109 9
77 256 6
255 292 10
15 196 9
150 93 10
188 158 1
136 228 4
18 27 10
170 257 1
296 198 9
117 265 9
94 173 10
49 194 3
162 89 10
247 158 2
186 82 2
94 182 3
188 105 5
185 13 3
156 294 4
291 145 10
123 157 4
10 209 2
20 239 5
243 204 1
203 45 6
190 120 4
29 294 8
282 297 4
42 170 10
140 114 6
193 236 7
177 81 6
217 3 4
156 296 4
161 114 10
243 16 1
195 110 4
21 20 5
251 115 6
297 17 4
11 73 2
74 241 4
270 228 8
255 35 1
129 113 9
19 295 9
124 166 3
159 155 3
279 206 4
123 101 5
7 31 2
69 58 2
234 80 7
230 157 8
196 1 8
206 0 5
149 84 4
44 126 4
235 23 9
274 15 8
17 132 4
52 223 6
88 57 3
178 31 8
101 264 9
264 210 7
86 158 9
83 175 1
57 12 9
201 30 6
123 293 3
204 167 10
92 128 3
29 37 6
87 24 2
218 151 7
85 165 5
248 26 4
65 280 4
231 136 5
286 271 4
31 206 1
220 263 6
154 210 6
72 109 1
259 85 3
233 193 7
2 168 6
56 19 5
296 200 10
146 214 4
142 70 8
164 144 10
265 52 5
165 260 8
164 112 9
90 72 7
245 252 9
145 228 10
12 23 4
46 285 2
193 255 4
58 280 4
43 73 4
235 201 9
51 279 9
240 9 10
214 80 4
11 299 8
93 76 8
249 281 6
278 204 7
127 228 9
244 10 1
157 171 5
117 258 3
129 278 7
129 134 9
70 296 9
130 188 4
270 157 4
238 274 8
185 159 5
72 180 5
266 130 4
198 93 7
31 195 7
230 6 3
149 114 9
182 249 2
162 164 3
23 239 6
7 212 6
133 121 6
204 158 7
67 190 5
107 183 2
51 172 1
7 84 4
103 74 10
243 259 1
106 172 2
296 81 5
139 103 8
297 71 7
73 199 10
92 29 1
196 295 1
206 63 5
39 164 4
147 174 10
226 81 10
165 72 10
272 274 5
234 146 6
52 213 5
88 37 5
66 123 6
285 40 1
279 53 7
186 99 2
127 128 6
283 177 3
265 281 7
220 36 7
202 176 10
207 106 9
158 256 7
164 104 4
183 23 7
275 179 9
215 58 4
230 256 9
97 72 7
160 34 4
215 231 1
253 67 7
111 51 2
195 103 2
39 249 3
281 123 6
8 19 10
83 93 10
141 198 3
104 82 6
108 291 5
118 39 5
11 202 9
221 37 9
84 122 1
82 142 2
140 259 9
136 242 4
135 274 8
123 243 5
248 129 9
58 285 4
141 16 7
88 270 4
114 240 1
66 238 4
77 29 7
252 249 7
88 209 8
252 15 4
223 122 4
73 32 5
99 157 6
5 143 3
50 168 4
200 106 7
242 199 10
70 68 6
290 165 4
209 139 8
253 152 2
77 109 6
95 52 4
82 96 9
65 162 2
116 273 5
272 68 10
204 56 7
282 109 4
223 37 1
85 208 3
74 1 3
39 66 1
246 28 5
83 3 7
143 171 7
9 293 10
218 227 8
232 225 1
79 230 4
19 252 7
120 112 4
204 233 1
245 294 7
231 159 7
132 111 6
15 151 6
199 296 6
233 98 8
177 262 9
174 278 2
292 75 8
63 282 5
13 53 9
184 182 8
293 260 4
241 66 9
210 108 10
137 209 2
71 247 6
34 72 10
190 246 1
189 54 5
129 76 1
201 83 4
154 190 8
108 247 1
117 249 8
197 42 3
235 89 2
91 111 6
153 248 1
167 55 5
35 48 10
191 60 9
267 100 4
79 188 5
229 141 1
187 221 10
78 151 6
147 71 7
31 243 10
276 263 8
141 254 10
87 220 2
92 22 9
284 161 5
104 295 5
294 182 6
20 270 10
176 278 3
163 23 8
57 257 7
81 230 2
25 128 8
215 43 1
8 138 4
131 265 5
45 181 9
252 48 2
166 232 6
219 188 10
204 149 3
172 23 4
94 186 8
205 272 6
146 74 2
180 181 6
299 188 3
0 220 10
135 211 8
270 50 4
217 47 1
131 135 4
18 238 5
191 30 6
116 19 9
196 216 8
264 141 3
100 289 4
226 250 5
236 238 8
94 227 4
168 279 8
233 30 9
185 37 4
264 205 6
47 260 4
299 291 5
44 244 4
48 45 3
248 276 5
21 88 4
57 153 3
99 222 4
43 293 7
296 71 8
15 282 6
58 14 5
80 235 7
44 284 5
95 65 4
222 153 3
275 201 4
255 299 7
148 107 4
179 234 7
197 77 2
299 43 2
184 6 1
57 159 4
264 130 10
278 292 2
93 157 7
81 140 10
281 242 8
18 191 9
33 198 6
226 237 5
94 158 9
43 132 10
116 28 4
159 158 10
88 111 10
257 272 2
159 32 1
231 223 3
173 212 2
194 268 5
19 244 7
122 159 7
44 108 3
0 5 5
267 34 9
36 259 7
46 233 1
270 60 3
296 253 2
112 191 8
132 182 10
56 254 7
230 169 3
58 275 6
49 8 4
144 284 8
90 290 8
131 197 2
255 159 1
234 71 6
148 149 2
7 126 7
142 168 5
276 65 4
192 187 2
28 138 9
39 233 3
288 49 1
48 197 9
249 86 9
283 226 8
201 161 2
233 172 6
287 81 10
160 169 1
44 62 9
244 184 1
103 169 7
144 110 1
58 252 2
259 9 4
282 246 6
95 12 4
103 114 4
253 183 5
53 218 2
67 194 8
259 3 7
226 124 6
160 15 8
57 181 7
160 259 7
181 34 8
98 57 8
133 154 3
245 263 4
197 35 3
119 268 7
242 37 4
49 171 9
46 149 8
258 11 5
120 114 10
36 225 4
45 245 10
74 267 5
88 287 10
80 260 9
154 182 1
273 212 2
81 158 2
11 219 6
106 138 8
148 145 2
156 285 8
247 56 1
257 225 1
31 85 9
253 200 1
275 247 8
90 107 5
68 135 6
162 99 8
180 289 9
192 235 8
274 162 7
138 254 4
99 187 6
79 130 8
81 119 6
223 263 3
118 179 4
14 107 2
169 299 6
37 127 3
78 246 4
202 47 7
77 196 1
143 169 9
190 226 1
181 118 8
206 291 7
45 83 5
250 62 6
70 201 6
172 223 1
136 191 10
227 183 8
2 19 4
107 272 6
245 111 2
189 8 10
5 281 5
93 121 2
112 243 4
8 156 1
54 219 8
251 131 5
268 2 3
266 45 9
101 232 5
22 199 8
75 84 7
156 43 7
113 112 2
113 212 5
92 78 2
80 198 5
87 94 9
228 181 3
259 204 7
77 147 7
151 56 5
28 192 5
138 89 9
163 123 5
186 55 4
8 89 1
27 56 6
269 84 4
46 140 3
194 254 1
165 205 5
271 157 6
137 277 9
2 45 5
182 117 8
59 229 9
90 231 2
291 200 5
57 203 1
207 256 10
113 175 1
219 198 1
160 102 6
186 238 6
173 18 10
49 206 7
9 272 1
212 64 6
287 236 8
142 108 4
70 63 4
274 9 9
164 119 4
178 161 8
93 101 9
119 288 1
288 105 1
82 294 6
274 152 8
109 233 9
294 290 3
182 258 4
266 64 10
115 126 7
101 166 2
205 130 4
105 38 4
120 235 9
54 143 5
119 172 6
140 261 7
178 168 8
212 99 5
270 260 3
8 53 4
53 249 2
290 78 1
8 103 10
80 211 1
298 11 4
157 245 6
83 265 9
223 54 3
59 49 4
274 202 9
283 299 9
254 88 6
39 97 3
40 237 7
172 113 8
244 96 4
132 167 4
142 80 6
283 269 4
21 8 4
51 260 7
264 235 8
269 76 2
213 18 7
168 44 5
216 207 10
149 253 2
235 215 2
225 107 10
17 62 7
231 294 2
98 8 6
207 252 7
0 31 4
26 45 3
199 147 2
175 290 3
90 206 4
259 49 9
183 60 10
251 218 3
291 117 8
251 29 2
173 171 5
138 117 9
220 197 3
165 252 6
201 55 4
166 254 10
69 56 8
142 144 6
169 5 7
217 241 5
45 255 6
154 134 9
224 264 10
6 120 7
105 125 9
113 291 6
171 233 3
240 187 10
98 221 7
216 208 6
52 105 5
146 55 10
179 153 2
8 253 4
175 260 4
163 203 2
180 66 5
143 212 6
286 253 3
291 226 9
96 46 7
149 17 2
62 189 9
227 34 10
37 85 3
247 43 10
192 262 5
192 181 6
121 65 6
168 221 7
225 94 8
163 15 8
84 279 2
116 67 4
294 65 7
212 155 1
279 5 10
85 149 3
55 84 2
33 118 6
22 16 2
257 201 5
168 145 10
294 120 9
171 258 10
279 257 8
105 43 4
22 267 5
9 14 10
126 217 9
294 47 3
296 151 8
9 266 2
284 118 6
218 231 10
5 128 5
230 134 10
24 27 1
171 241 1
162 35 4
0 108 3
64 99 8
259 63 7
113 89 5
20 259 3
145 172 1
199 299 7
55 268 2
55 269 9
106 71 5
83 259 10
169 197 10
186 137 10
147 285 2
119 49 3
152 281 2
238 17 6
210 19 9
120 8 4
146 195 9
177 26 8
35 120 3
283 33 1
227 66 7
242 270 8
13 91 10
161 298 1
0 148 6
9 155 2
246 243 1
260 200 4
214 65 5
115 266 2
289 43 3
191 198 5
203 135 5
107 236 7
70 225 10
77 251 9
286 80 9
239 286 4
267 2 1
95 297 9
53 153 5
216 137 9
19 234 6
63 162 2
286 273 8
142 14 6
281 211 3
104 283 3
263 285 3
98 195 10
145 288 9
256 81 1
207 254 2
76 36 8
101 189 2
5 232 9
93 85 8
6 105 9
186 142 8
176 50 7
18 183 3
162 167 6
41 226 3
263 38 3
175 244 8
232 63 2
98 101 5
145 212 8
161 283 1
81 45 1
90 106 6
62 240 7
132 22 7
64 75 2
163 65 6
73 41 3
165 254 10
28 161 5
67 250 9
75 247 4
177 159 7
183 212 3
125 108 4
63 78 7
96 226 9
261 241 10
0 48 2
145 17 1
280 277 1
116 210 1
272 122 1
202 16 7
86 109 1
33 145 3
228 62 6
227 290 10
16 298 1
75 238 8
209 298 1
38 12 9
105 195 9
60 87 5
42 0 3
52 205 1
279 130 10
4 2 8
216 99 6
278 70 2
183 235 7
126 71 3
207 9 9
12 39 8
15 103 1
101 134 1
173 261 2
90 278 5
132 31 7
187 188 4
124 120 4
250 101 2
142 243 5
79 217 5
47 111 9
141 298 1
96 193 3
27 178 3
210 5 8
60 25 8
65 275 8
108 93 10
254 155 9
99 48 2
247 27 4
5 28 3
254 87 3
80 190 6
196 175 4
41 78 8
236 28 1
137 271 7
224 39 9
86 18 5
32 71 4
281 4 8
207 289 1
197 121 9
113 292 2
250 281 10
138 181 4
37 226 2
92 76 5
252 191 8
166 33 2
34 46 3
64 7 1
291 212 1
120 246 9
114 65 8
107 237 6
117 63 7
88 13 1
183 266 2
5 96 7
211 155 8
177 10 3
182 240 1
35 155 1
264 267 10
221 7 6
13 2 1
192 33 9
156 259 1
211 147 4
263 154 3
201 130 5
34 293 10
184 190 4
278 84 7
82 221 3
195 189 7
39 28 4
223 76 2
181 214 1
185 189 9
162 73 4
299 246 2
152 259 9
170 207 5
41 72 3
278 243 4
139 179 2
187 54 5
180 34 6
4 29 6
174 96 6
116 74 5
243 163 7
190 9 1
9 238 2
247 261 2
255 120 3
43 65 10
140 203 5
155 228 1
213 274 9
229 38 3
176 292 4
68 210 2
205 206 4
195 261 1
191 232 10
48 263 7
96 199 1
18 259 7
250 172 6
152 198 10
200 250 1
49 31 2
56 225 6
84 78 10
50 256 8
162 55 3
139 8 9
0 1 6
101 33 5
286 212 2
297 72 6
285 159 2
132 226 4
192 154 2
227 251 3
212 166 1
281 35 3
191 299 10
36 146 3
90 174 7
247 67 9
5 22 7
122 268 3
20 210 7
131 155 10
229 199 9
104 196 6
227 139 2
261 172 3
107 35 5
289 133 6
156 31 9
52 71 8
269 126 10
155 86 7
79 24 10
104 24 3
217 125 9
10 54 10
163 194 7
140 118 7
185 104 4
82 135 9
295 111 1
291 96 8
194 240 6
195 39 9
70 295 4
232 62 5
10 271 2
21 78 3
50 110 4
267 293 6
252 50 8
158 253 2
173 160 10
176 178 6
249 291 3
204 193 10
204 171 3
238 185 9
57 190 5
56 250 10
209 100 1
120 122 6
114 121 2
73 126 5
290 191 4
73 128 1
151 36 10
172 237 4
141 203 7
246 72 4
209 229 8
49 89 1
94 200 4
245 50 8
226 244 10
190 235 5
225 129 8
235 233 3
74 43 6
241 155 3
201 173 1
174 181 10
280 281 6
248 270 5
45 3 2
194 232 5
264 258 4
243 292 10
246 0 4
122 173 4
147 47 4
34 45 10
184 260 4
189 284 9
85 188 2
193 78 9
11 260 7
291 44 10
143 162 3
60 5 3
196 143 4
105 154 4
237 85 5
277 197 2
198 194 3
152 260 2
295 282 9
223 179 4
284 14 5
99 218 3
171 161 3
24 296 9
281 47 4
9 256 4
211 154 10
171 28 8
23 3 5
87 253 1
86 260 1
23 256 1
14 143 5
123 24 6
173 29 5
44 247 4
117 296 7
198 249 4
30 10 1
135 201 1
147 11 3
273 110 4
71 50 4
21 36 9
191 115 4
49 253 1
156 80 3
185 197 5
238 27 4
57 207 3
109 258 5
172 105 9
184 121 8
187 147 1
154 204 9
27 267 7
268 84 5
185 114 5
182 77 3
46 132 3
8 193 2
244 248 4
285 157 3
222 105 5
123 63 3
76 166 5
214 162 1
187 227 8
8 145 4
144 187 8
194 156 2
7 122 1
25 114 5
194 38 9
18 12 5
162 115 6
18 84 9
284 295 10
185 47 1
76 257 7
20 184 5
205 30 8
94 257 10
126 106 4
86 26 2
137 290 2
259 201 2
127 162 2
90 60 3
127 197 1
154 150 7
8 44 5
19 63 2
284 283 1
3 196 7
103 138 2
282 0 4
1 131 8
289 272 6
120 72 8
277 82 10
93 87 2
90 201 10
101 268 3
179 166 5
244 82 3
224 78 7
139 232 9
112 26 2
222 62 8
78 150 8
279 27 2
110 278 3
252 215 6
106 47 2
166 161 5
189 75 6
86 130 7
18 128 4
60 203 9
1 174 4
236 201 7
263 157 7
71 184 4
182 41 9
278 27 4
245 203 5
264 49 3
295 146 4
128 268 6
290 179 1
74 144 2
69 68 6
64 143 8
298 288 6
158 116 10
199 158 2
254 202 9
244 279 9
27 149 1
147 238 7
73 188 2
71 206 1
32 36 8
73 158 10
0 27 3
169 89 1
21 93 3
42 269 4
82 199 4
149 57 5
172 66 5
41 120 6
262 50 2
105 298 4
121 293 6
16 80 8
24 167 4
278 92 2
152 67 8
96 171 5
104 222 1
45 155 2
271 261 10
74 22 7
20 275 2
194 40 9
279 177 3
252 68 2
136 50 4
261 188 6
180 240 5
294 248 4
198 159 1
172 8 9
295 126 5
166 151 2
68 186 9
113 176 4
51 73 3
147 281 1
62 98 9
133 5 8
144 212 9
131 177 3
0 35 4
74 191 7
150 140 3
293 136 8
177 24 2
209 81 4
230 80 5
173 81 7
35 83 2
131 80 4
105 285 3
63 23 9
57 3 10
147 86 7
275 289 8
30 90 7
252 183 4
189 286 7
226 123 6
141 186 3
251 124 4
273 120 1
112 75 6
17 260 6
281 197 5
194 147 2
151 176 3
159 272 9
260 27 7
209 53 1
29 86 10
275 70 4
65 46 3
165 192 7
196 171 9
33 1 6
39 244 5
124 70 3
20 119 8
35 285 4
196 135 2
76 78 6
240 59 10
157 227 1
219 37 8
52 24 3
91 66 1
290 282 10
62 3 7
191 246 4
297 145 7
217 185 2
116 12 5
106 198 2
90 147 2
80 298 6
284 198 2
204 44 7
224 146 1
225 85 5
85 128 2
238 290 2
62 46 10
61 234 3
209 234 6
62 158 5
42 289 6
174 198 9
13 104 1
88 247 5
128 197 3
118 192 8
9 229 1
132 246 5
110 138 10
114 38 8
15 235 5
153 143 3
182 286 8
289 219 6
81 25 4
131 38 1
282 56 3
32 121 2
39 225 8
78 291 2
211 204 6
205 196 8
16 1 5
163 181 1
288 258 3
134 35 4
201 108 3
21 131 5
148 194 4
12 114 8
10 129 8
98 138 10
217 266 10
95 101 9
134 205 5
36 17 4
25 82 8
207 247 4
190 162 9
143 6 8
240 257 3
296 79 4
206 146 6
141 67 8
289 209 8
130 113 8
98 296 5
265 255 7
221 171 6
21 105 1
160 29 5
158 16 9
153 55 7
166 137 2
231 165 9
197 7 7
111 231 1
274 121 8
198 145 3
172 52 10
116 57 2
113 239 1
262 18 5
216 108 10
271 161 6
124 186 3
87 28 7
61 43 5
122 214 4
298 218 5
178 279 1
170 15 5
109 149 4
291 10 8
272 264 4
196 126 1
28 70 9
101 6 9
188 67 9
67 220 1
117 220 10
292 82 1
175 189 5
255 33 8
214 167 2
282 188 2
217 28 6
76 135 1
168 245 4
5 7 2
149 105 7
10 156 10
295 257 8
22 229 6
113 296 2
270 136 3
66 2 10
162 105 3
205 254 8
44 33 1
204 268 8
230 226 7
116 118 7
120 185 3
150 290 1
27 182 5
189 25 10
167 20 4
228 13 8
289 264 1
136 182 10
119 24 9
74 125 3
289 122 6
102 288 6
242 233 7
125 214 6
110 104 4
285 233 1
169 243 10
17 218 9
122 191 4
88 228 10
34 135 7
298 71 2
233 214 5
260 108 1
91 82 9
213 192 2
39 13 5
48 67 9
111 211 3
183 93 3
115 187 7
138 200 8
204 263 2
253 65 3
150 177 9
267 174 10
38 249 6
134 14 4
146 208 2
154 260 1
46 161 1
21 32 4
282 214 6
110 133 10
52 48 6
150 217 1
131 274 2
175 5 6
177 158 7
87 103 5
283 17 7
85 265 8
217 59 1
20 287 9
82 263 10
117 218 4
89 104 2
150 203 2
117 184 8
295 91 5
207 235 1
54 170 5
299 268 1
122 37 10
206 161 8
2 201 9
6 291 3
219 83 7
288 50 1
191 242 4
279 96 9
202 229 6
98 214 10
175 248 1
16 81 4
131 3 3
152 116 4
210 21 8
24 214 3
142 3 3
197 1 7
262 44 2
90 141 3
155 6 4
126 8 8
291 241 4
89 260 7
47 265 2
1 155 1
295 206 5
134 237 3
40 149 7
69 247 3
41 3 6
1 70 10
278 80 7
19 77 10
261 65 8
156 40 3
149 198 7
135 202 5
59 116 10
278 221 9
26 66 4
34 176 1
126 238 1
192 151 8
201 279 3
71 85 6
56 94 7
174 141 2
47 234 5
6 202 5
49 22 10
195 126 7
12 125 8
271 49 5
186 63 1
260 201 4
102 65 10
31 248 3
63 193 7
172 82 5
209 2 4
114 209 5
223 94 9
81 268 7
224 58 9
161 259 1
175 238 9
191 45 10
278 289 9
78 225 8
259 102 10
89 202 8
67 14 10
64 192 10
64 171 5
290 163 4
159 134 2
263 159 1
218 243 7
208 7 5
83 192 7
13 280 1
157 84 10
180 197 10
111 179 1
214 175 1
211 11 6
239 116 2
122 190 6
6 214 6
22 96 6
294 200 5
279 255 4
284 153 2
135 155 8
254 273 2
59 233 8
24 234 1
273 38 1
89 73 10
210 282 7
149 52 6
248 209 2
62 95 2
190 217 2
24 152 6
70 145 3
17 267 9
8 215 7
