500 120000
12 289 560
258 474 214
338 464 823
265 444 385
231 280 741
232 491 676
21 434 926
58 114 143
173 380 137
367 386 876
283 334 483
163 461 268
439 451 517
260 431 324
255 302 218
135 382 870
53 433 285
48 109 584
301 391 111
59 472 981
272 420 572
61 146 745
32 117 57
68 85 944
305 381 872
175 217 77
7 313 142
300 375 981
411 451 803
133 212 960
154 461 516
32 403 830
420 441 990
223 430 603
315 397 532
92 148 503
205 248 934
177 458 938
52 441 808
28 389 523
86 447 828
140 145 124
51 203 105
112 214 615
96 469 875
100 326 978
111 232 878
105 398 489
71 208 676
63 401 627
314 325 735
1 488 746
393 431 965
287 370 249
11 199 72
67 372 429
376 481 450
48 53 526
257 402 316
136 445 271
192 402 341
180 268 632
375 469 114
298 455 355
146 174 47
172 498 689
30 58 206
248 281 961
40 374 743
428 485 262
370 402 697
124 418 19
149 376 265
199 337 334
61 185 293
33 61 73
155 207 198
263 481 720
116 141 766
55 315 126
24 267 637
2 142 444
42 217 334
162 266 483
234 315 293
7 346 490
85 90 582
258 262 499
170 243 819
165 310 988
160 469 625
26 34 753
60 175 230
74 286 18
127 401 998
60 174 392
43 176 742
165 202 323
15 337 161
57 314 408
41 353 276
73 160 749
206 207 972
398 426 676
329 468 538
139 328 705
87 292 730
366 492 993
36 430 846
88 395 753
2 37 438
275 349 823
82 365 714
112 303 383
208 265 203
19 167 56
159 473 410
149 472 870
140 189 15
102 330 456
310 343 601
31 143 313
98 492 421
185 436 701
84 271 311
63 106 561
323 344 99
56 225 299
381 383 355
435 468 202
80 371 882
148 379 645
209 268 36
69 196 417
38 143 925
41 63 397
110 231 78
117 256 594
233 487 775
74 91 624
10 364 922
250 290 838
101 298 484
71 226 929
253 309 149
279 400 375
100 481 155
115 176 717
209 233 464
68 441 4
62 292 978
453 487 544
73 191 294
249 286 481
5 353 829
191 256 574
153 368 573
66 483 614
193 426 543
29 225 748
26 392 300
165 274 179
171 253 113
111 452 945
38 223 371
123 217 175
445 487 956
316 342 502
272 339 255
163 240 262
43 487 14
162 256 513
327 395 77
95 450 31
274 425 833
4 285 831
38 200 821
140 143 436
235 319 20
42 221 658
128 319 903
21 297 824
338 372 755
177 219 596
262 361 667
277 446 662
11 255 950
240 390 253
150 180 478
20 322 142
179 235 559
7 172 878
275 429 949
64 202 179
126 483 20
88 493 806
148 149 426
70 168 167
62 302 312
51 416 117
399 448 611
216 284 685
63 264 410
246 495 676
310 467 212
449 490 340
333 363 453
84 411 153
220 337 567
71 175 763
358 376 303
78 368 418
77 328 273
101 367 607
47 151 859
66 76 642
26 464 970
208 278 926
217 330 488
149 398 440
303 403 542
28 390 448
29 297 281
334 398 173
160 256 418
165 214 140
12 251 192
331 401 182
261 267 802
106 450 166
110 227 35
170 455 499
10 349 308
108 325 181
2 41 754
247 301 312
195 290 609
248 259 404
108 338 902
226 456 524
291 397 482
84 199 661
292 336 527
72 393 108
84 227 888
63 361 342
372 433 88
171 361 798
110 141 410
2 486 385
228 363 300
94 408 983
69 416 683
9 287 905
286 318 525
4 171 944
58 218 649
272 343 947
10 181 105
315 369 607
204 424 972
298 488 470
20 189 333
232 307 263
55 476 991
1 461 282
236 457 331
312 431 903
38 158 285
239 494 320
309 358 263
197 231 605
377 440 584
16 40 995
107 111 652
335 477 35
151 312 643
85 217 387
176 420 836
367 421 370
283 327 556
173 224 692
299 439 852
43 418 420
63 227 327
361 414 924
33 109 640
347 379 690
266 298 209
13 480 319
20 471 708
152 339 766
261 403 177
107 116 891
345 461 496
177 312 979
345 456 814
311 412 267
382 383 624
64 448 493
154 449 314
348 470 707
145 398 784
415 423 779
372 440 660
108 453 175
10 136 884
42 353 645
263 286 336
160 283 336
114 310 767
191 455 886
164 198 809
100 429 273
399 486 102
38 356 948
460 471 617
185 269 106
19 128 764
128 138 717
88 247 284
127 346 660
268 400 282
230 404 678
132 369 614
25 86 523
7 111 376
67 317 172
120 279 180
234 377 477
40 111 317
83 246 910
367 489 703
52 461 163
211 441 953
307 457 283
84 403 531
326 413 35
62 251 662
145 201 450
111 480 537
357 429 76
17 171 667
243 319 51
319 327 547
220 345 481
461 466 333
67 251 953
239 450 44
9 285 924
231 490 482
190 241 647
126 162 589
177 457 627
282 360 983
104 307 55
112 408 210
60 109 353
307 310 419
193 202 159
241 460 303
42 85 960
143 316 588
65 234 844
217 250 37
180 365 301
155 423 641
202 296 547
384 388 819
3 169 290
337 381 732
98 138 52
169 238 858
196 329 647
18 99 370
481 498 877
134 375 730
66 465 134
2 161 473
88 344 141
240 375 211
359 420 613
106 460 912
191 233 130
1 386 983
217 310 521
43 374 484
159 420 152
329 341 950
37 451 81
50 269 786
420 431 536
168 469 344
397 460 881
84 451 575
77 361 252
17 316 747
239 445 105
91 226 6
46 411 548
27 53 477
266 383 564
229 247 82
131 440 609
99 248 603
125 302 899
252 350 201
133 476 88
237 297 386
55 109 186
235 387 517
68 443 522
314 395 864
451 498 738
243 420 593
118 251 177
310 384 745
34 143 514
48 248 527
88 284 36
134 387 771
78 262 435
35 325 538
182 301 356
32 62 660
147 187 358
399 494 39
132 161 576
219 306 892
56 312 5
228 338 619
1 366 180
126 473 787
245 403 399
182 317 567
78 338 491
78 141 872
112 481 698
35 324 559
318 334 635
257 264 747
169 234 119
156 315 15
151 497 524
109 199 395
50 157 313
254 319 762
73 365 967
295 441 890
218 232 504
403 476 34
33 350 429
37 254 804
144 489 56
71 448 431
262 325 612
114 320 751
293 489 942
152 410 965
229 246 967
396 485 371
222 318 362
101 201 548
258 459 827
4 51 320
121 134 723
7 460 764
30 157 944
352 416 107
326 386 541
24 239 420
15 369 326
309 400 55
102 310 112
42 123 775
119 343 508
144 181 300
147 194 222
231 498 676
187 218 264
95 262 170
300 313 906
190 443 286
183 380 513
196 360 135
62 381 177
74 384 130
115 495 618
198 239 883
226 312 86
197 347 183
122 233 66
122 487 603
292 367 348
193 468 703
115 247 818
69 250 729
165 377 988
21 340 794
84 367 454
182 195 339
166 294 123
292 468 712
90 249 982
118 247 311
370 386 163
2 469 770
159 293 19
60 206 100
305 378 231
45 382 35
44 179 237
4 399 286
272 302 140
138 439 749
83 161 366
389 454 598
113 381 665
177 250 50
276 418 55
62 485 463
144 231 130
43 49 590
107 168 417
163 328 413
46 187 73
264 367 459
454 471 437
143 214 381
206 427 772
467 486 592
8 335 370
54 220 36
174 414 987
110 387 373
35 240 300
53 251 976
45 301 121
36 61 238
308 417 754
54 319 965
202 284 15
143 346 174
428 443 450
237 343 452
386 485 160
8 310 884
5 393 584
159 449 671
151 314 444
135 292 630
377 433 927
377 414 468
166 403 883
121 279 510
334 392 215
177 321 422
7 494 193
132 300 623
291 383 637
342 496 587
147 324 784
207 425 753
266 318 504
156 495 856
69 157 703
443 470 609
205 239 136
195 434 485
92 463 384
282 420 124
218 269 620
129 308 311
306 355 318
199 280 496
212 367 859
180 234 132
105 220 143
128 361 946
44 294 997
242 289 925
345 449 381
188 381 333
16 321 659
227 305 201
350 376 619
279 397 16
148 190 908
8 407 319
51 408 226
274 472 511
184 326 389
45 119 853
229 485 516
425 476 31
42 301 271
140 386 180
142 316 688
187 401 457
77 392 430
146 220 360
249 360 583
305 430 944
289 376 211
231 250 751
277 327 722
213 269 360
393 404 690
159 239 459
62 329 565
245 405 985
62 204 183
230 491 345
162 228 845
22 389 214
58 120 625
252 499 741
237 318 340
331 449 985
1 354 909
286 485 298
6 53 21
132 230 535
47 327 447
138 433 749
188 310 929
39 430 982
452 483 70
182 214 821
222 416 21
64 278 121
217 264 419
83 84 460
6 412 622
129 143 373
31 178 686
225 357 129
58 193 598
121 473 378
349 474 108
382 422 711
169 213 249
106 189 263
142 150 493
247 292 617
319 472 819
89 493 193
154 478 82
4 247 222
308 491 636
28 126 121
60 396 387
370 406 665
31 372 530
76 147 164
168 232 407
248 387 707
259 384 518
375 403 73
421 456 973
98 404 110
156 388 131
25 388 541
94 96 3
230 452 108
189 492 825
180 416 818
237 274 75
49 432 984
383 423 284
165 289 933
59 411 482
226 309 10
47 316 125
273 442 610
2 492 969
135 320 508
302 386 85
339 412 957
169 253 662
22 229 514
148 348 356
32 305 624
452 489 150
12 163 303
247 438 655
11 35 106
79 423 878
318 402 4
276 345 149
432 451 362
52 178 44
35 360 287
315 462 380
288 289 342
80 231 410
23 373 883
23 291 873
227 302 402
44 159 800
244 332 837
39 93 425
142 163 997
340 387 313
143 323 998
56 476 585
137 177 394
189 399 867
15 190 81
219 252 844
51 446 522
206 486 730
118 370 55
325 462 696
106 114 425
274 283 676
6 212 458
123 423 24
276 297 43
173 245 436
181 194 34
218 460 252
91 163 234
180 477 215
192 300 842
142 143 110
411 448 980
224 458 718
69 497 862
269 420 785
39 424 411
44 130 351
24 215 882
400 406 944
161 384 563
18 41 238
442 459 320
49 222 832
153 185 784
78 124 993
44 86 216
262 373 58
159 213 288
82 297 531
196 385 856
379 402 908
64 365 545
89 119 867
74 174 463
301 447 603
135 206 213
392 437 822
177 336 568
67 368 262
171 262 678
295 430 121
48 323 874
165 400 53
143 161 339
272 334 234
96 402 316
157 432 266
356 429 523
118 465 443
308 332 945
15 84 464
357 375 540
118 175 913
340 399 741
299 396 86
408 491 224
241 447 195
190 473 588
268 348 587
265 400 480
223 478 517
2 82 402
210 388 164
111 343 349
172 286 138
338 446 500
255 464 180
361 379 479
40 401 679
11 22 36
145 290 872
70 154 286
19 446 707
16 56 459
399 452 188
287 469 727
5 396 604
302 435 575
105 146 287
23 311 877
120 411 484
207 232 93
273 357 917
152 477 71
106 335 836
94 348 940
3 16 401
54 155 495
98 122 168
194 484 781
181 253 608
114 292 467
79 154 113
37 368 805
139 196 666
93 245 478
42 394 252
291 349 806
161 299 785
333 462 990
283 407 295
111 242 211
322 491 747
29 261 63
240 463 796
241 409 757
284 395 635
31 370 384
45 416 406
197 235 136
280 336 200
104 390 565
25 458 405
381 453 399
245 369 211
225 450 897
456 490 668
204 366 782
330 371 619
321 383 655
186 350 282
79 200 306
140 216 631
43 319 14
416 476 626
128 237 440
2 360 342
73 483 423
24 217 525
275 463 951
230 238 989
438 460 377
161 272 153
233 421 783
65 82 661
8 247 90
67 178 564
284 321 214
77 381 569
217 387 504
116 133 853
114 498 612
442 451 524
101 375 866
19 247 305
292 357 822
43 261 185
368 446 775
26 53 388
44 288 874
72 493 455
339 469 206
433 482 157
49 68 243
69 190 815
197 316 627
91 359 660
28 223 12
40 112 630
104 179 707
384 485 699
23 229 555
236 277 698
219 333 927
276 470 779
314 320 493
212 385 722
219 402 871
29 131 575
358 368 830
170 412 941
191 362 194
229 377 512
128 441 546
372 434 398
81 143 33
104 268 625
149 330 464
208 376 497
118 303 8
349 376 895
455 479 19
97 435 531
13 153 245
255 257 636
97 441 397
146 263 490
127 164 230
58 377 512
244 421 486
66 455 190
11 334 899
191 317 348
112 253 683
51 329 683
451 460 778
10 395 758
448 497 349
59 390 379
41 218 434
80 472 599
282 362 521
214 271 935
139 452 257
20 40 588
112 376 845
189 416 785
296 437 163
185 403 281
64 441 191
180 424 891
199 310 911
19 92 976
36 327 751
304 315 186
146 281 187
412 433 744
75 271 819
24 140 933
132 455 714
350 427 699
122 420 323
232 379 839
7 498 239
126 335 128
243 465 552
210 227 717
183 235 279
389 441 661
192 258 310
126 372 181
204 293 26
261 281 243
332 353 295
257 393 223
192 421 194
366 445 182
154 414 759
141 225 107
96 379 119
49 105 403
314 459 104
37 78 94
68 245 886
268 462 561
38 456 121
71 325 492
232 350 340
115 482 766
182 361 979
444 457 300
309 460 184
150 200 348
263 302 637
64 75 142
189 191 438
211 317 891
231 307 986
301 395 360
278 328 456
377 441 747
92 135 571
1 378 715
15 423 127
421 462 671
34 365 179
29 327 818
58 277 109
288 295 140
127 443 752
90 105 614
24 47 57
257 498 976
302 489 505
166 281 956
22 343 795
219 250 742
117 283 316
2 70 522
306 410 580
377 415 400
302 321 864
374 473 345
69 427 896
374 446 537
105 137 908
336 430 894
25 381 971
227 469 532
252 307 341
143 471 313
2 55 639
159 432 571
119 130 604
133 305 763
60 426 96
317 378 950
146 479 804
55 286 814
219 473 575
325 334 430
75 289 144
427 477 104
14 379 868
117 222 452
371 381 409
71 367 887
166 387 88
256 274 232
256 444 411
469 482 102
96 321 442
8 383 229
242 274 270
19 189 257
140 195 691
328 447 185
205 346 515
108 233 215
197 274 822
127 317 142
225 297 20
432 469 839
302 429 68
125 181 168
145 361 772
97 447 928
214 233 916
83 215 368
278 330 297
178 200 952
44 407 896
132 171 964
90 401 39
102 428 430
25 419 871
110 260 835
115 383 669
79 342 561
87 331 363
213 360 210
18 224 734
201 488 380
333 339 457
81 491 588
223 380 424
105 155 565
414 497 537
60 232 468
91 253 95
102 123 429
18 77 324
8 88 792
398 416 767
312 360 10
80 198 302
485 496 211
16 490 866
26 302 830
181 465 438
389 474 748
298 329 323
49 58 267
450 481 719
287 487 422
230 385 309
249 448 647
96 198 229
164 210 564
5 247 390
141 212 95
326 417 69
53 457 504
331 338 958
99 294 289
241 356 838
110 492 610
93 436 325
272 279 882
9 455 103
29 265 441
192 442 407
81 104 111
109 194 206
286 401 103
160 385 775
372 399 570
133 333 202
196 361 352
49 351 664
111 136 714
233 357 534
73 477 532
43 253 812
108 346 98
126 215 543
40 431 790
12 80 667
263 304 129
228 258 471
91 327 638
149 471 737
46 489 657
86 229 289
128 371 816
154 315 534
109 314 262
147 229 988
9 189 961
232 318 974
41 304 161
138 246 664
81 189 405
267 488 614
186 229 967
53 186 700
105 258 38
48 70 632
328 462 147
18 161 500
125 270 678
29 469 52
259 396 761
31 410 883
163 201 228
87 90 801
300 467 280
35 388 852
57 124 149
119 410 663
57 84 783
15 21 80
108 131 595
137 279 452
56 71 645
29 336 914
403 485 150
53 403 648
68 374 723
201 390 429
327 498 703
107 269 290
400 443 398
326 344 259
76 364 927
180 270 450
207 434 35
390 485 210
67 144 322
127 173 537
24 494 495
14 239 338
306 452 644
92 146 979
314 478 731
342 452 397
427 459 37
37 375 356
435 449 176
99 410 476
85 438 825
84 333 278
220 458 361
307 464 837
303 363 103
199 485 536
176 277 723
76 139 554
7 457 203
70 490 523
24 189 791
225 241 113
179 374 726
207 243 10
127 350 893
15 178 880
61 418 382
104 126 67
35 147 333
144 364 824
62 459 437
417 459 114
100 249 21
200 224 715
5 397 275
210 435 165
291 459 201
125 473 862
471 488 535
116 367 617
228 381 26
125 453 193
230 342 856
125 411 945
71 251 932
420 460 292
302 491 724
323 345 626
73 128 938
134 460 550
177 429 711
246 380 39
232 257 903
293 379 890
381 474 710
174 307 332
186 324 461
370 446 326
144 435 28
2 364 453
137 189 153
119 438 714
102 300 195
231 351 539
13 332 75
106 381 578
118 191 76
217 238 896
7 89 861
58 319 622
31 256 967
111 169 850
151 443 537
138 434 860
12 236 975
92 387 770
468 483 949
112 395 194
120 327 891
128 230 451
48 428 963
150 270 515
363 420 452
184 377 491
269 497 340
62 118 265
189 310 333
133 237 703
114 354 955
115 257 935
23 442 22
94 357 333
61 316 32
162 209 386
151 430 150
410 419 43
35 331 281
59 356 628
9 42 958
98 269 535
199 494 914
7 295 543
233 435 538
80 122 556
55 220 756
143 485 349
268 358 624
34 377 468
67 206 968
213 300 282
143 303 526
160 289 309
145 455 542
389 467 202
223 258 69
270 410 499
224 396 226
321 436 871
279 458 158
140 309 443
164 379 526
184 267 194
12 210 46
215 220 923
320 389 349
307 345 120
132 263 175
220 270 154
98 170 692
160 260 778
454 497 451
329 446 234
7 281 298
404 417 127
148 339 536
72 319 598
122 296 138
293 468 601
5 40 285
18 287 923
159 227 317
271 463 623
8 285 718
134 267 610
56 200 619
75 131 132
156 264 779
363 433 877
8 265 714
11 398 450
156 396 802
330 446 115
392 436 236
54 300 526
158 456 663
229 318 535
282 378 71
124 296 604
60 153 758
113 215 955
138 360 567
176 272 319
117 198 676
282 351 927
290 297 492
103 460 875
43 249 203
281 397 407
4 352 916
177 493 728
87 187 699
198 453 762
188 253 502
192 359 243
108 316 837
104 118 116
254 448 385
1 113 711
61 216 671
209 393 897
322 499 134
12 217 493
222 495 287
65 498 413
83 273 12
170 206 41
129 406 150
269 411 120
248 445 504
235 340 934
234 439 519
90 451 900
242 489 964
332 489 255
78 467 546
80 330 258
14 337 134
251 316 375
17 356 674
13 481 980
43 159 417
65 323 958
73 442 412
101 340 575
29 339 391
180 483 174
368 491 866
264 396 155
134 316 125
118 272 434
138 278 675
111 208 638
43 477 186
105 221 677
50 331 722
84 163 510
336 392 371
210 454 38
94 399 66
313 377 980
199 333 974
329 427 523
285 479 9
241 330 206
118 393 686
88 373 425
169 413 603
130 230 34
266 285 581
227 332 251
343 378 956
454 489 834
106 128 841
333 344 892
62 181 604
89 316 218
210 395 48
137 411 18
218 305 275
17 381 86
120 325 654
180 395 69
84 487 64
113 216 233
150 181 92
165 332 416
407 489 799
158 185 312
186 283 544
7 379 756
72 181 167
77 223 341
146 224 298
159 344 637
226 283 634
174 406 490
104 457 687
307 377 562
236 268 656
67 166 879
61 118 833
249 376 802
59 424 997
250 327 334
16 269 157
438 459 559
198 432 884
169 268 751
217 232 360
383 483 536
426 475 276
31 99 302
80 169 463
35 171 671
225 336 873
118 139 736
226 338 398
115 356 647
316 404 514
234 368 3
131 302 578
154 364 975
264 486 436
178 351 494
177 491 251
345 455 511
190 475 253
231 339 840
12 445 65
380 486 36
36 81 662
116 171 747
146 171 246
26 298 799
67 283 533
299 324 983
358 444 74
159 354 50
37 443 821
128 446 200
46 249 41
341 423 105
195 210 982
275 449 409
52 446 152
30 489 50
64 125 788
14 120 52
238 349 894
289 321 310
400 411 187
70 266 479
124 331 656
145 387 494
91 221 258
66 497 95
312 336 254
136 145 543
65 274 775
44 143 831
35 257 924
110 373 622
102 403 813
31 249 155
213 231 383
85 324 178
52 335 328
161 203 969
193 268 202
66 415 770
208 217 494
165 273 352
16 195 926
321 385 663
289 345 569
446 465 120
410 439 342
97 98 527
230 233 236
100 338 283
93 298 616
226 400 361
20 284 838
384 389 364
97 190 845
43 482 625
284 405 188
113 309 118
186 196 617
69 279 491
235 326 783
179 445 269
160 226 281
56 488 577
25 398 920
130 224 294
243 291 13
31 101 725
285 398 789
70 126 216
74 233 227
227 245 106
137 156 20
60 485 745
114 334 307
130 478 284
68 249 272
160 372 90
239 487 786
221 287 522
119 432 435
139 332 824
11 105 991
160 433 599
101 165 259
29 279 671
114 229 930
20 119 919
18 216 287
201 426 571
121 315 482
149 448 877
35 362 739
104 412 909
46 147 360
153 460 224
240 327 655
267 454 787
5 434 765
236 300 139
48 96 678
119 396 897
39 216 828
171 488 964
463 485 980
456 487 512
213 401 7
265 305 971
245 474 773
8 480 831
242 383 554
124 222 482
263 375 864
148 371 386
79 275 768
334 365 728
216 345 646
207 363 474
78 367 26
67 253 484
162 328 504
304 493 21
59 288 808
54 149 676
111 134 545
114 291 326
28 135 257
179 276 549
151 218 750
323 477 766
7 184 379
114 488 282
73 305 999
